ID	YF10	YF11	YF12	YF13	YF14	YF15	YF16	YF17	YF18	YF19	YF1	YF20	YF21	YF22	YF23	YF24	YF25	YF26	YF27	YF28	YF29	YF2	YF30	YF3	YF4	YF5	YF6	YF7	YF8	YF9	CF10	CF13	CF14	CF15	CF16	CF17	CF18	CF19	CF1	CF20	CF22	CF23	CF24	CF25	CF26	CF27	CF28	CF29	CF2	CF30	CF31	CF32	CF33	CF3	CF4	CF5	CF6	CF7	CF8	CF9	GXFCY10	GXFCY11	GXFCY12	GXFCY13	GXFCY14	GXFCY15	GXFCY16	GXFCY17	GXFCY18	GXFCY19	GXFCY1	GXFCY20	GXFCY21	GXFCY22	GXFCY23	GXFCY24	GXFCY25	GXFCY26	GXFCY27	GXFCY28	GXFCY29	GXFCY2	GXFCY30	GXFCY31	GXFCY3	GXFCY4	GXFCY5	GXFCY6	GXFCY7	GXFCY9	JHFTF11	JHFTF12	JHFTF13	JHFTF14	JHFTF15	JHFTF16	JHFTF17	JHFTF18	JHFTF19	JHFTF1	JHFTF20	JHFTF21	JHFTF22	JHFTF23	JHFTF25	JHFTF26	JHFTF27	JHFTF28	JHFTF29	JHFTF2	JHFTF30	JHFTF31	JHFTF32	JHFTF33	JHFTF3	JHFTF4	JHFTF5	JHFTF6	JHFTF7	JHFTF8
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__;s__	0.011724704767845	0.0125255616880919	0.00496808835205592	0.00942828278742684	0.00818909084375807	0.00770616633813155	0.0106654505825605	0.0274421063043326	0.0131642244355386	0.00647385291813816	0.00707596851309798	0.0189451404874701	0.00380865930866876	0.0205040942018136	0.0237099171773704	0.0029070861074544	0.0131552488281689	0.0124125419764577	0.00989001351426612	0.00144764959522361	0.0106553928403054	0.0108273776101988	0.00882045066488965	0.00762446838899613	0.010483420547442	0.00643689519975356	0.00656425294710638	0.0102183236238901	0.0104712531836804	0.012400131404508	0.00501146253845712	0.00140662159137109	0.00700763141827562	0.00213515168732068	0.00279772696627388	0.00827977201229885	0.00371031708238352	0.00548447253247631	0.00557298158267666	0.00560664776373189	0.00120258250572499	0.00465237053859036	0.00139764011353686	0.00544000671424329	0.00262669956034082	0.00210203011408708	0.00503817265793691	0.00767643155169758	0.00508259946019222	0.00913069824688699	0.00593819530770292	0.00922135169250123	0.0053182229159224	0.00188657834632628	0.00853287303360681	0.00708286592705211	0.00416087064808873	0.00492263629861915	0.00280047218332483	0.00744479055960958	0.00268992104261156	0.0103805391920376	0.00341100229510364	0.00471502161284936	0.00258121668885143	0.00311634242434081	0.00428259772862573	0.00196184704627105	0.0041510583608677	0.00239075045212305	0.00369636112843111	0.00561790642653708	0.00123995569274776	0.00456833880074685	0.00141695270036201	0.00191879994332995	0.00241450699768474	0.00916263827125324	0.00450979661894596	0.00540564153707446	0.00211962765075178	0.00281216049694224	0.0044905413514788	0.00225878576253082	0.00402487020689727	0.0034778058694207	0.00425132334078475	0.00364405447038468	0.00255560175234069	0.00373245095131778	0.00310454612769568	0.00876959484591452	0.00108251316948032	0.0067595154599834	0.00442756334775835	0.00616432406851194	0.00624935563073443	0.00308814914020693	0.00539857755895276	0.00368712268252207	0.00719209875224153	0.00102844843985812	0.00462593305083403	0.00455057556173422	0.00535396848564102	0.00689300953683893	0.000769238679334671	0.0137953756830251	0.000690006311663889	0.00674184778365517	0.0131402245250649	0.005386011399556	0.0062258909467506	0.00614164062436724	0.00602493040881362	0.0245153364431906	0.00299745825931852	0.00107088540187001	0.00400919372657368	0.00225318967264763
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__;s__	0.000586302319215541	0.000286290702453736	0.00250752057502361	0.000748703660279486	0.000710865870616018	0.000722549270215682	0.00151511854679893	0.000707098354912314	0.00100300504575476	0.0012067054813976	0.00134904934024478	0.000479119745239777	0.000849472765904146	0.000460686505088791	0.000550792249958471	0.00156046439321182	0.000492209767921435	0.000515191828259245	0.000669670180531008	5.47874323248607e-05	0.000837794445777541	0.000872229928763283	0.000451794105892248	0.000589260716583143	0.000359728834602123	0.000380023935262982	0.000989351878630174	0.000845310114804368	0.000702435847438252	0.000502512230304672	6.96122418333897e-05	0.000167383737758869	6.38556042842672e-05	7.93677536612254e-05	7.65596473941839e-05	7.71357774855617e-05	5.90043752050367e-05	7.19509620950456e-05	0.000339905486625167	0.000139992959644504	7.46633959888731e-05	5.68743582561739e-05	5.85142318397664e-05	9.80779398813211e-05	8.16359134083719e-05	7.81852894478149e-05	0.000259707560343593	8.43697285455603e-05	0.000222791448249586	9.43602483889047e-05	8.51616180326146e-05	9.20259488695711e-05	0.000266457894652312	0.000481281015493405	0.000164262164216787	0.000186378039001248	6.67612552995252e-05	0.000935220913475255	0.000277919730680266	0.00012127572875662	0.00121230951284143	0.000835793648039928	0.00100914105086352	0.000512307839682455	0.00202327734054276	0.00102900144550956	0.000579414814146137	0.000535018126555549	4.4494495973258e-05	0.00147942788793006	0.000736020355892876	0.00117475026939885	0.000789058370999547	0.0014894215809497	0.000413820511288769	0.00276063224553559	0.000844214468162227	0.00112340586158227	0.00104667607432155	0.000666601601328336	0.00077934788615895	0.000264928270324875	0.00132007840601204	0.00165138979943304	0.000536509541930559	0.00110052801378035	0.000602586765303258	0.00215089634814928	0.000962260971788825	0.00101482882963799	0.00115204353695893	0.000200517719295567	6.46250232276187e-05	0.000221582205081569	0.00138217704057295	0.000900574473410672	0.000497468715745544	0.000292642715493739	6.87734343367158e-05	0.00118660202713149	0.000211964508913816	0.000231810284334475	0.00234284458070803	0.000712068962519127	8.27590212914771e-05	0.00137477880243148	6.58750840334275e-05	0.000482413466497698	4.25400359665372e-05	0.00107003034320293	0.000449303553135302	0.000854866275848625	0.000297534636884158	0.000407109223010469	0.000456841492668069	0.000225144439433424	6.61925574006112e-05	0.000130868165879791	0.00171544497403138	0.00132613640968893
d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__;s__	0.000148489778084857	0.000114016536555106	0.000142859322131878	0.000869386216218645	0.000201208950505125	0.000177359685507668	0.000134433283293462	0.000202296006532204	0.00025024586270284	0.000471610117238525	0.000110336412070299	0.000167573246704561	0.000330497381204964	0.000331892556490341	0.0003170461110451	8.43850218892245e-05	5.60371333696357e-05	0.000580053912003894	0.000759709407262488	0.000279243281702961	0.000129524223313526	0.000123677604274379	0.000100224317840705	0.000500357874551566	0.000888433815666857	0.000630187455574457	0.000216556402555438	0.000343761272199316	0.000109449225431991	0.00119877347657877	0.000382265173027713	6.40251466797187e-05	0.000124375433573762	6.73724513544945e-05	0.00073990363813361	0.00191564864900122	0.000406551508367711	0.000204583062007962	7.086066426327e-05	0.000447148086124	0.000590326010287425	0.000391390698188231	8.52769136902534e-05	7.42458265805859e-05	5.31445670445639e-05	0.000238511247937317	0.000146190616798574	9.19900113682996e-05	0.00019208358097838	0.000101247073476271	0.000382540723503532	0.000109562854637809	0.000196937791976445	0.000381602156303285	0.00200953590587042	0.000126458675200668	0.000483590944325462	0.000327792275815575	0.0012715999207121	0.000679989415701375	9.2100578216411e-05	7.05998810123824e-05	0.000207142902587434	0.000169651877776945	0.000184187601722791	0.000764517751238837	7.26971171772494e-05	0.000389587217520548	0.000106028032757761	0.000281823975242133	0.000165212234458858	0.000128646565728602	8.31878230972017e-05	0.000256267542717879	0.000111568981499925	4.30617619503238e-05	4.36806396628975e-05	0.000662984449917703	5.91763475880796e-05	0.000643061514617816	0.000163435995517847	0.000648066370466091	0.000724950713162244	0.000265211908007718	0.000134705366572019	0.000192517662044397	0.000113874955607207	0.000386110769876243	0.000181478438402433	0.00010426217592156	4.31225276393256e-05	0.00010713195045795	3.25632697923301e-05	7.67352968407728e-05	4.83143539965418e-05	0.000114300756136072	4.83303058739096e-05	4.97030493677508e-05	5.6251926229376e-05	6.68553133842993e-05	4.89896732377034e-05	5.01143144218912e-05	8.45533931709327e-05	0.000151654324488128	7.36027871000668e-05	5.52346942211819e-05	4.20615096789369e-05	7.80330697554759e-05	3.09796482917964e-05	7.3962863694341e-05	7.03087402135208e-05	5.77673312519181e-05	7.79058522950477e-05	6.99395452216849e-05	7.91641437610877e-05	7.39514983939309e-05	6.35271288942882e-05	5.20415431852421e-05	7.6059455901426e-05	6.86751411238816e-05
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__;s__	0.000612686813602069	0.000274389382079437	0.000307290765795871	0.000263118567395864	0.0031643711943782	0.000142837668144622	0.000143434788927734	0.00077873549010844	0.00132866429433664	0.000159170538417044	9.92341590432351e-06	6.35936087080708e-05	0.000781925140483527	0.000423902951960018	0.000173328486757133	0.000168561712452539	5.18344316314003e-05	0.000149187123864819	9.73888989504584e-05	0.000287838068699053	1.0950080135724e-05	0.000110830095037131	0.0037910614134379	0.000101770146675006	0.000584669370184425	0.000180412860580521	0.000280030635462461	0.000207127403063968	0.00051310444980038	0.000484335968073698	7.30281317953077e-06	9.06268642099736e-06	1.1061549313163e-05	9.26268730424127e-06	8.63176137137058e-06	5.69580683896898e-06	8.58549317964767e-06	8.45188819052107e-06	7.93891207127713e-06	8.18093532357729e-06	8.06259577590855e-06	7.08710856163663e-06	8.05471809914746e-06	1.03027931523622e-05	8.62489674785194e-06	1.12894626607993e-05	1.03252761225091e-05	1.02338141712202e-05	9.14176815348722e-06	1.1107220894404e-05	7.54391951810999e-06	9.49454715053334e-06	9.78029840694945e-06	9.34065707852184e-06	1.05202008667171e-05	9.80826089846669e-06	1.03149559123534e-05	7.68723793327181e-06	8.55147731203905e-06	7.76280449078926e-06	6.62520032886698e-06	6.99193422825899e-06	4.26995225160993e-06	7.22826624298359e-06	3.74197198978808e-06	4.47247275910323e-06	7.05043721989445e-06	7.50837316421e-05	5.24697394440806e-06	7.05601080891065e-06	7.80382976195258e-06	5.85289613236865e-06	5.47129983867229e-06	8.9197135246657e-06	5.5458213828481e-06	4.45876880163492e-06	5.40772501806621e-06	6.58247296146396e-06	7.06824514194156e-06	5.32465438160626e-06	5.89350803386732e-06	1.02592965641649e-05	5.35006023108733e-06	4.1546690723415e-05	1.71943532347132e-05	7.24887491313663e-06	7.07547937679556e-06	5.96201589571794e-06	5.80003546607269e-06	8.22092393670122e-06	8.68889448694424e-06	8.60217021234361e-06	7.25457268781681e-06	1.58049868179054e-05	7.97320170352359e-06	1.76329137651761e-05	1.28669148962717e-05	1.04596802868664e-05	9.20333159914225e-06	1.08612571836441e-05	1.21641598727103e-05	1.28929967944551e-05	1.27347294029089e-05	1.04738010252926e-05	6.86220434248684e-05	1.76811097963777e-05	4.07920761911841e-05	1.97269929049803e-05	2.09454881811124e-05	1.31741223431038e-05	2.09978304073667e-05	8.9737054622536e-06	1.42648303955746e-05	1.48802951248882e-05	1.16910890886393e-05	1.13441111587111e-05	1.15546450761654e-05	7.06710604387938e-06	1.23809717470783e-05	1.11311224653654e-05
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__CETP13;s__	0.00204048218536312	0.000969381890778021	0.00110557822597236	0.00582836528053512	0.00301632147164267	0.00202080031978629	0.000852945706619368	0.00102668420638786	0.00117103627113239	0.00268444513426905	0.00225008001062968	0.00127769558601071	0.00170501954754688	0.00208539248408001	0.00178924850431548	0.000949855847653341	0.0063780782426996	0.000505808878078845	0.00167239325750531	0.00535144097097097	0.00263108776509415	0.00175537472105632	0.00314844578879582	0.0016531353352865	0.0022765134166733	0.00142505410163047	0.00170135270127358	0.00395811944799107	0.00146753059447466	0.00181897938391189	0.000984220796294157	0.00186679868113185	0.000943638964174742	0.00148819113326592	0.00208343541829976	0.0010170161934089	0.000620028063715599	0.00158386256232419	0.000750565066698449	0.00126134357507129	0.000899026540766199	0.00145521016983559	0.000330623159719594	0.000934678002394572	0.000416490490321159	0.000419678273383307	0.000594103756691363	0.0010538082721293	0.000685930628760182	0.000861962638642028	0.000715811210443228	0.00139349733085361	0.000655731575786961	0.00120205183595572	0.00100459781271809	0.00128928534390814	0.000555507432823882	0.00113614868305164	0.00108119408410269	0.000734187872218948	0.00632509589220185	0.00424544002651839	0.00338586126747351	0.0038264718319375	0.00208863454625235	0.00201002900614867	0.00258275366839991	0.00283987059501969	0.00258129012938134	0.00293444157668165	0.00525500280639773	0.00333304901239497	0.00239756899422403	0.00636858512751593	0.00271633942469126	0.00274087655050066	0.0037914008991427	0.00886485372973272	0.00332603304903252	0.0075940708259557	0.00933285193542226	0.00276683857304799	0.00401076353068663	0.00559477091651448	0.00952301200172862	0.00271080069699127	0.00602382361523882	0.00358074784829035	0.00160581438925185	0.00627967415954221	0.00247241738669503	0.00399868827370011	5.68390168591511e-05	0.00150456106872056	0.00467097526134492	0.00133399479460665	0.00271006581080955	0.00116914114600797	0.000196811078655889	0.00300958264625976	0.00204318064000433	0.0055842121545023	0.00182317310911861	0.00192305052035682	0.00423950492542833	0.00199461896876379	0.00187194413061262	0.00269341551338381	0.0132648826859085	0.00206576065636439	0.00141705415201788	0.00175278980036471	0.00114601402080981	0.00125354463898672	0.00059987077000833	0.000824534514369048	0.00692819478385119	0.000101302263270695	0.00112104915084917	0.00323897963754302
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA3818;s__	0.00027776175445697	0.000127405397440995	0.000173371292915043	0.00023846243838224	0.000327021372842964	0.000168426870871728	0.000297516084339813	0.000368426220493377	0.000243875833894672	0.000233349506220908	0.000336990185795749	0.000155283492089851	0.000211980562391926	0.000144708810250827	0.000204076356877401	0.000163154695587039	0.00017250614421172	0.000199603780626596	0.000227480933257136	0.000157121947239921	0.000248362910310102	0.000229338405031585	0.000250875224062755	0.000192974628024255	0.000208928535166972	0.000253910882786283	0.000261181624026096	0.00023953307636704	0.000270746806209422	0.000204681590295548	0.000247726531210996	0.00040855208567722	0.00063502931493979	0.000739148823173884	0.000644841941865732	0.000397193351981861	0.000514332689835221	0.000477452738996628	0.000465522787795379	0.00033271136177357	0.000218509750531353	0.000205619684381417	0.000788690361936822	0.000746707610399787	0.000363625473026086	0.00034851817856371	0.000378962872000449	0.000460055150374884	0.000509484426187142	0.000529926489469263	0.000548820606155649	0.000608688166150245	0.000608526164192715	0.000355632538395647	0.000464763478921914	0.00069150086718601	0.000445804514718192	0.000504123186597946	0.000357494508194752	0.00021662377967696	0.000489280311404876	0.000339869720681657	0.000524410549620681	0.000468365415909449	0.000406618901317265	0.000500471040844865	0.000525746995701717	0.00038699438425742	0.000379593007225984	0.000436983570701939	0.000723754000125599	0.000435026388141956	0.000491383312159355	0.000472868904496326	0.000768369151773358	0.000528767645336784	0.000397416497876102	0.000780708414827324	0.000790522460037102	0.00069133457321829	0.000846420812649888	0.000389084034418143	0.000734195381503974	0.000664956120774006	0.000452880826433882	0.000477868768317128	0.000358125751093141	0.000358964127073301	0.000369914085083646	0.000480302439692538	0.000577305059510031	0.000455714330147587	0.000253099971628227	0.000548579557287674	0.000561941802085284	0.000493044836326302	0.000710168240920108	0.000915222110620059	0.000306843076500861	0.000355239687388279	0.000534844700763029	0.000560391179580102	0.000329238364521103	0.000343824084136921	0.000563123867599544	0.000402389909597487	0.000277232155891691	0.000347533039094079	0.000662708072343339	0.000269979526471203	0.000452509588344505	0.000576131649666631	0.00033380949526966	0.000246754820998836	0.000399341869767333	0.0004887681776656	0.000385297025737747	0.00019957089079185	0.000392850334371375	0.000518619799107457
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__UBA1784;s__	0.0193159661917845	0.0169334120901381	0.0167175575145977	0.0178765249324664	0.0102897074768901	0.0171345152146681	0.0167445797413191	0.0151243384507795	0.017409650061793	0.0153371178478518	0.0168273103319295	0.0194190272634774	0.0198082984711669	0.0117521420070079	0.0140555194643346	0.0226448484877205	0.0161398258087877	0.0231293766310023	0.0138653460656177	0.0148150286104336	0.0191800442482555	0.0199008889297715	0.0139477413828864	0.0243578216628039	0.0183782071733673	0.0097786014408421	0.0210610854195493	0.0198445861386135	0.0113608113308899	0.0176465492888057	0.0144442385472587	0.0063378264426304	0.0188784467790374	0.0120658997740008	0.012024587391807	0.013555430222956	0.00998760254689433	0.0122991708284336	0.00712540244127735	0.0196675304877775	0.0131271865501437	0.0182288617619827	0.00747444789750035	0.0174404649593085	0.0093508236660288	0.00608229668763178	0.0141687456134559	0.0143717374371152	0.0139493178062879	0.00772634701824883	0.00994833017990665	0.0176333100329327	0.0130340510591857	0.0113273962201423	0.014300088742326	0.0127509250100055	0.015227884752288	0.011048270011839	0.0182549379581906	0.0157655828582267	0.00877661349021123	0.013717792937574	0.011161552976531	0.0122796617049875	0.0106560481814076	0.0154624642745658	0.00998731202541966	0.0153359401300571	0.0149837061840524	0.0120726658867214	0.00944848909307807	0.0104203983454428	0.0127598998310965	0.0107300219108395	0.0104586941475391	0.0120246234009228	0.0149480098767473	0.0086932795096997	0.00735632120267429	0.0130519534223237	0.0107803856336972	0.0183381616772312	0.0115480934669711	0.0179397389869342	0.00781015154126364	0.00891451201150697	0.0137857414878643	0.0096475527464785	0.010875489800968	0.00983799668506899	0.00584354654728349	0.00786338019043977	0.00395154385231735	0.00873939984523986	0.00516221677641933	0.0101897474186385	0.00915722433264669	0.00759627187000025	0.00473728910934116	0.0154368724788122	0.0150357010788619	0.0101367382575052	0.00573959528185977	0.0225100072672842	0.00880017817690944	0.00896465851902435	0.00227541107164062	0.0264141054910757	0.000785229388094649	0.0138922154890073	0.00903967080071389	0.00874512225772065	0.0104451135132798	0.0195748833675513	0.0129868901529433	0.0111961633047403	0.0199464429476809	0.00578898658419413	0.00934061151255914	0.0135204782457545
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__;s__	0.000104206637233172	5.87726503811142e-05	0.00011426795047937	0.00013336770775642	0.00010813832602184	8.17937262447671e-05	0.000196201927747839	0.0001072253178872	0.00012677204974542	0.000131097419572223	0.000146621534914595	8.81746825597781e-05	9.67328197728156e-05	0.000120837753467892	0.000144398858806257	9.09520271882037e-05	9.73212745017124e-05	0.000107924879773531	0.000133985962190755	6.82639226760951e-05	0.000123169794637755	0.00018703680780122	0.000130689189269064	6.9356033571036e-05	9.91687082830629e-05	0.000235099557458083	8.60619231110073e-05	9.33194133150218e-05	0.000167896980631174	9.40074223040153e-05	0.000119543001983466	0.000101239340864139	0.000154652986013433	0.000144107239845776	9.54921154875034e-05	8.04412588574615e-05	0.000252938241812065	0.000145806345482026	0.000188420979236409	0.000108297386776235	0.000190738185901402	0.000103267380419965	0.000167838986131514	0.000182377356519242	0.000223483555119228	0.000183609764973743	0.000157946458542045	0.000235499374290804	0.000217664806823092	0.000255661186274314	0.000252344449554044	0.000171504379279461	0.000215289355650012	0.000156892793213619	0.000155029148645375	0.000166943704361903	0.000205526017112866	0.000166815498022947	0.000189909347521956	0.000183919592171221	0.000103802588369351	0.000169060630182242	0.000138518029197726	0.000139127983271433	0.000165638527903171	0.000308377144114891	0.000156730264148498	0.000132210981878831	0.000171619194069549	0.000204811053081859	9.23800019639294e-05	0.000132112844252342	0.000135794376497614	0.000136470615878425	0.000138383077260195	0.000162318870804875	0.000346629413813622	0.000166859265799794	0.000160883623339377	0.000173292105753458	0.000127709576098942	0.000172684279088988	0.000107678766610594	0.00020871240264023	7.55022273134752e-05	0.000162448015896678	0.00011444568465293	0.000176472670074983	0.000172446763883811	0.000108942726248471	0.000218857331507003	8.82631709491089e-05	2.40516600394557e-05	8.86059273296309e-05	0.00023297272890699	0.00018805516834653	0.000470837250640789	0.00091305930155033	9.28874101643726e-05	0.00702485884104599	0.00245059317371343	0.000262524104709314	0.00545249833185909	0.000722350601164986	0.000758873712589386	0.000232319868601838	0.00127992268889414	0.000583534585416233	0.000246761793312212	0.000189549552524456	0.000443078026795517	0.000114833124468829	0.000139992112970745	0.00027088038671918	0.000154845198618498	0.000125621007118794	0.00345494453114637	4.49254974882542e-05	0.000220969046557084	0.00148758405034979
d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__	0.00483096524091929	0.000863441084469379	0.0039374521551764	0.00229668320735047	0.00224182157528657	0.00261446915683664	0.0050558401515719	0.00475416113868318	0.00255881132172259	0.00181173301770349	0.00332549418016179	0.00168847917399755	0.00229386563267934	0.00186051535485848	0.0030131095959164	0.00127087391282456	0.00371985771724167	0.0036147762144888	0.00627942641861367	3.99498618467574e-05	0.00473545372904529	0.00319351073652573	0.00229101649701594	0.00110382751988966	0.00311695720875124	0.00331437004831001	0.0025823938091829	0.00366592924158618	0.00525264777471314	0.00733441429373798	0.00192754771044196	0.0108966569910678	0.00462591425541498	0.00408853523455044	0.00452632439451033	0.0042100781854991	0.00488194703808256	0.00458694322185051	0.00533571109585332	0.00293078338924901	0.00331641795286884	0.00534616741248411	0.00532112355851798	0.00677668190493609	0.00320109997474563	0.00451629655577475	0.00371048767895277	0.0059118750663344	0.00498589808810921	0.00578246965042101	0.0068259736444847	0.0055948297883519	0.00623873970593323	0.00459124240100762	0.00590467509085411	0.00717020953949006	0.00379738454266641	0.00597052728512607	0.00273410842164044	0.00514123362707412	0.00153280333566216	0.00347892044376173	0.00347993824000896	0.00321239109006873	0.00267659562046073	0.0026877787354573	0.00508399798907047	0.00256742091046007	0.00219975693825693	0.00226536723775826	0.00215596704374124	0.0028024584811369	0.00228284628059179	0.0046987558454521	0.0036118636058369	0.00271533001358487	0.00189478537105577	0.00410599952294879	0.00297991365980744	0.00297679155046783	0.00254563155340903	0.00156827065521902	0.00221888844842019	0.00328719965902233	0.000906269636135538	0.00198833948501221	0.00155772730718701	0.00404420234337799	0.00287776018203597	0.00247522929601372	0.00476082402392006	0.00383432796683428	0.0025196613511756	0.0023312806451	0.00350676170921267	0.00386794658073792	0.000272250834788452	0.00414075572081515	0.00158366719307888	0.00369416127078976	0.00222196465529929	0.00252007041700926	0.00394878338447727	0.00284917985490879	0.0021659374701443	0.00264520557014388	0.0059059342966159	0.00221071375805391	0.00266077320945092	0.00252386600461213	0.00319644795183576	0.00271687437186771	0.00325886796627597	0.00189255969139856	0.00498610240129172	0.00235476967727807	0.00355568311707928	0.00375820876019106	0.00192402543432258	0.00298899311985583
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	0.00107965424556796	0.00122030281703848	0.00105275661661306	0.00131205332681499	0.00185923594547967	0.00145866203538553	0.00166746466847546	0.00105735602577366	0.0014633761268725	0.00194312419872711	0.00155967065065683	0.00132586547076632	0.00120979599940733	0.0011471609466781	0.00169495297087716	0.00161826050711163	0.00125601181365185	0.00281194220679525	0.00195871258474304	0.00100023989113571	0.001058169415108	0.00125569590389481	0.00184117502441505	0.000953453844146307	0.00233211729461564	0.00175896727997863	0.000876053308634306	0.00167700191942451	0.00198701890832942	0.00103714291660861	0.00149055809521326	0.00171378188932921	0.00226395473542076	0.00196627042102528	0.00106378195977412	0.00157773513227786	0.00168713459880293	0.00225061947968399	0.00159908538793544	0.00164109968039321	0.00123555675583058	0.00160755459910816	0.00142388110769396	0.0015545993684466	0.00174283446701454	0.00228542006907787	0.00229274365666252	0.00241992506558126	0.00164999531865888	0.00284900612341932	0.00156445660523751	0.00159431273380019	0.00183971075870197	0.00213385347455094	0.00229741793513971	0.00229953854332121	0.00232549002474804	0.00207580414355507	0.00171010888294763	0.00225193489491965	0.00421742583315886	0.00125966513627661	0.00213871529124419	0.00261881917926435	0.00197984761170867	0.00224570281162176	0.00189048348199321	0.00200857854376735	0.00326076841694138	0.0027925048491466	0.00450458994223011	0.00208805383344822	0.00445121762338472	0.0016182026150925	0.00195695337359723	0.00125563662447294	0.00162673724082872	0.00532392449224815	0.00227063016310278	0.00247980662511731	0.00457675975965246	0.0026407280329451	0.00244858937472979	0.00677415599184371	0.00579888896342895	0.00300277883835888	0.00212286211581412	0.00180725547712386	0.00244698396398511	0.00348002544346512	0.00232191847993081	0.000930950710248105	0.000443888900665412	0.000943265436875308	0.00261152152320089	0.00210329416493221	0.00280050147777136	0.00191101031950431	0.000670631425119422	0.00280060899606073	0.00133144183754267	0.00108250825450293	0.00211230194811326	0.00196390705547731	0.00116838465969024	0.00214497022643198	0.00181384603244511	0.00154292311270713	0.00195715206479992	0.00160719266078662	0.00206887844254961	0.000950533157875674	0.00148074273785134	0.00163405226714869	0.00149180863820103	0.00113155946191337	0.00302472964381308	0.000569173604082573	0.00316297249047212	0.00118715944575093
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__;s__	0.00231265839611137	0.00885777391205163	0.00535549312900642	0.00359991068060692	0.000793900548900717	0.00219615794894491	0.00296975155276764	0.00237538685603215	0.00343769069726193	0.00223827552482767	0.00197596712636055	0.00245470425499848	0.00155510522492315	0.00219233566398341	0.00258976021699313	0.000456722609391132	0.00210686164585391	0.00566328898317696	0.00226903478343971	0.000338864285493928	0.0032079289623936	0.00388614778965833	0.00184208960544951	0.00238554504972301	0.00464270698130073	0.00220199122756565	0.000999172236932935	0.00271942651808664	0.00138086004931794	0.00225142435740513	0.00363564795596563	0.000784422784718438	0.00297444281501913	0.000665198832670432	0.00177663797597632	0.00251340870751872	0.000623174372752758	0.00713145147424806	0.000945349786541358	0.00273780811971061	0.00446255100404304	0.00250554153426763	0.00171992010050579	0.00275335894246028	0.00162210879808164	0.000359294045873544	0.00196872030659068	0.00746416659726454	0.00160606528579825	0.00277957697258404	0.00107289211590465	0.00332806030674587	0.00184678074616216	0.00217186065440709	0.00160094323071682	0.000932795558088402	0.00452276950932906	0.00211252490048591	0.00347099935219638	0.00326850018617212	0.00601325718588249	0.0018732087120523	0.00345391022912255	0.00314282835181222	0.00189259192898618	0.00231092505971254	0.00555779177243068	0.00343680137395768	0.00416400781732862	0.00416168993189653	0.00187205414349855	0.00366662440581107	0.00244414646797926	0.00215118503272768	0.00110276285457747	0.00163333680179799	0.00326446174930199	0.00339056782090486	0.00252132303725943	0.000754687408383896	0.000303921465594776	0.00531266039916406	0.000822130978033338	0.000902945387990153	0.00423237505237118	0.0045692313035261	0.00228543005765204	0.00103692029866976	0.000506180109762716	0.00258939504854257	0.000110812129877161	0.000444561473189394	0.000206761084509831	0.000369727313522193	0.000120609440307673	0.000584403315238689	0.000556612517509419	0.000738531203590671	0.000671323235633564	0.000185135080522492	0.000238193463786007	0.000183752401179514	0.000238661708002157	0.00197341897606529	0.00141952019487343	0.000562594259943994	0.000137239132262751	0.00069628687605593	0.000129145998409373	0.00119575617153423	0.000601439703647064	0.000998748897715949	0.000925237997833659	0.00177937287558446	0.00129468400560409	0.000640818763987759	0.000159284814936746	0.000933060285906295	0.000889700745620739	0.000733383468807284
